TIME;PLC_HMI_CONF(Bitset16);W1_ETH_PLC_LifeB(Unsigned8);TSW_ETBA_DirTrainOpSTS(Unsigned8);TSW_ETBA_LifeWord(Unsigned32)
10197,504;0;66;2;99340
10197,632;0;66;2;99340
10197,760;0;66;2;99340
10197,888;0;66;2;99345
10198,016;0;66;2;99345
10198,144;0;66;2;99345
10198,272;0;67;2;99345
10198,400;0;67;2;99350
10198,528;0;67;2;99350
10198,656;0;67;2;99350
10198,784;0;67;2;99350
10198,912;0;67;2;99355
10199,040;0;67;2;99355
10199,168;0;67;2;99355
10199,296;0;68;2;99355
10199,424;0;68;2;99360
10199,552;0;68;2;99360
10199,680;0;68;2;99360
10199,808;0;68;2;99360
10199,936;0;68;2;99365
10200,064;0;68;2;99365
10200,192;0;68;2;99365
10200,320;0;69;2;99365
10200,448;0;69;2;99370
10200,576;0;69;2;99370
10200,704;0;69;2;99370
10200,832;0;69;2;99370
10200,960;0;69;2;99375
10201,088;0;69;2;99375
10201,216;0;69;2;99375
10201,344;0;70;2;99375
10201,472;0;70;2;99380
10201,600;0;70;2;99380
10201,728;0;70;2;99380
10201,856;0;70;2;99380
10201,984;0;70;2;99385
10202,112;0;70;2;99385
10202,240;0;70;2;99385
10202,368;0;71;2;99385
10202,496;0;71;2;99390
10202,624;0;71;2;99390
10202,752;0;71;2;99390
10202,880;0;71;2;99390
10203,008;0;71;2;99395
10203,136;0;71;2;99395
10203,264;0;71;2;99395
10203,392;0;72;2;99395
10203,520;0;72;2;99400
10203,648;0;72;2;99400
10203,776;0;72;2;99400
10203,904;0;72;2;99400
10204,032;0;72;2;99405
10204,160;0;72;2;99405
10204,288;0;72;2;99405
10204,416;0;73;2;99405
10204,544;0;73;2;99410
10204,672;0;73;2;99410
10204,800;0;73;2;99410
10204,928;0;73;2;99410
10205,056;0;73;2;99415
10205,184;0;73;2;99415
10205,312;0;73;2;99415
10205,440;0;74;2;99415
10205,568;0;74;2;99420
10205,696;0;74;2;99420
10205,824;0;74;2;99420
10205,952;0;74;2;99420
10206,080;0;74;2;99425
10206,208;0;74;2;99425
10206,336;0;74;2;99425
10206,464;0;75;2;99425
10206,592;0;75;2;99430
10206,720;0;75;2;99430
10206,848;0;75;2;99430
10206,976;0;75;2;99430
10207,104;0;75;2;99435
10207,232;0;75;2;99435
10207,360;0;75;2;99435
10207,488;0;76;2;99435
10207,616;0;76;2;99440
10207,744;0;76;2;99440
10207,872;0;76;2;99440
10208,000;0;76;2;99440
10208,128;0;76;2;99445
10208,256;0;76;2;99445
10208,384;0;76;2;99445
10208,512;0;77;2;99445
10208,640;0;77;2;99450
10208,768;0;77;2;99450
10208,896;0;77;2;99450
10209,024;0;77;2;99450
10209,152;0;77;2;99455
10209,280;0;77;2;99455
10209,408;0;77;2;99455
10209,536;0;78;2;99455
10209,664;0;78;2;99460
10209,792;0;78;2;99460
10209,920;0;78;2;99460
10210,048;0;78;2;99460
10210,176;0;78;2;99465
10210,304;0;78;2;99465
10210,432;0;78;2;99465
10210,560;0;79;2;99465
10210,688;0;79;2;99470
10210,816;0;79;2;99470
10210,944;0;79;2;99470
10211,072;0;79;2;99470
10211,200;0;79;2;99475
10211,328;0;79;2;99475
10211,456;0;79;2;99475
10211,584;0;80;2;99475
10211,712;0;80;2;99480
10211,840;0;80;2;99480
10211,968;0;80;2;99480
10212,096;0;80;2;99480
10212,224;0;80;2;99485
10212,352;0;80;2;99485
10212,480;0;80;2;99485
10212,608;0;81;2;99485
10212,736;0;81;2;99490
10212,864;0;81;2;99490
10212,992;0;81;2;99490
10213,120;0;81;2;99490
10213,248;0;81;2;99495
10213,376;0;81;2;99495
10213,504;0;81;2;99495
10213,632;0;82;2;99495
10213,760;0;82;2;99500
10213,888;0;82;2;99500
10214,016;0;82;2;99500
10214,144;0;82;2;99500
10214,272;0;82;2;99505
10214,400;0;82;2;99505
10214,528;0;82;2;99505
10214,656;0;83;2;99505
10214,784;0;83;2;99510
10214,912;0;83;2;99510
10215,040;0;83;2;99510
10215,168;0;83;2;99510
10215,296;0;83;2;99515
10215,424;0;83;2;99515
10215,552;0;83;2;99515
10215,680;0;84;2;99515
10215,808;0;84;2;99520
10215,936;0;84;2;99520
10216,064;0;84;2;99520
10216,192;0;84;2;99520
10216,320;0;84;2;99525
10216,448;0;84;2;99525
10216,576;0;84;2;99525
10216,704;0;85;2;99525
10216,832;0;85;2;99530
10216,960;0;85;2;99530
10217,088;0;85;2;99530
10217,216;0;85;2;99530
10217,344;0;85;2;99535
10217,472;0;85;2;99535
10217,600;0;85;2;99535
10217,728;0;86;2;99535
10217,856;0;86;2;99540
10217,984;0;86;2;99540
10218,112;0;86;2;99540
10218,240;0;86;2;99540
10218,368;0;86;2;99545
10218,496;0;86;2;99545
10218,624;0;86;2;99545
10218,752;0;87;2;99545
10218,880;0;87;2;99550
10219,008;0;87;2;99550
10219,136;0;87;2;99550
10219,264;0;87;2;99550
10219,392;0;87;2;99555
10219,520;0;87;2;99555
10219,648;0;87;2;99555
10219,776;0;88;2;99555
10219,904;0;88;2;99560
10220,032;0;88;2;99560
10220,160;0;88;2;99560
10220,288;0;88;2;99560
10220,416;0;88;2;99565
10220,544;0;88;2;99565
10220,672;0;88;2;99565
10220,800;0;89;2;99565
10220,928;0;89;2;99570
10221,056;0;89;2;99570
10221,184;0;89;2;99570
10221,312;0;89;2;99570
10221,440;0;89;2;99575
10221,568;0;89;2;99575
10221,696;0;89;2;99575
10221,824;0;90;2;99575
10221,952;0;90;2;99579
10222,080;0;90;2;99579
10222,208;0;90;2;99579
10222,336;0;90;2;99579
10222,464;0;90;2;99584
10222,592;0;90;2;99584
10222,720;0;90;2;99584
10222,848;0;91;2;99584
10222,976;0;91;2;99589
10223,104;0;91;2;99589
10223,232;0;91;2;99589
10223,360;0;91;2;99589
10223,488;0;91;2;99594
10223,616;0;91;2;99594
10223,744;0;91;2;99594
10223,872;0;92;2;99594
10224,000;0;92;2;99599
10224,128;0;92;2;99599
10224,256;0;92;2;99599
10224,384;0;92;2;99599
10224,512;0;92;2;99604
10224,640;0;92;2;99604
10224,768;0;92;2;99604
10224,896;0;93;2;99604
10225,024;0;93;2;99609
10225,152;0;93;2;99609
10225,280;0;93;2;99609
10225,408;0;93;2;99609
10225,536;0;93;2;99614
10225,664;0;93;2;99614
10225,792;0;93;2;99614
10225,920;0;94;2;99614
10226,048;0;94;2;99619
10226,176;0;94;2;99619
10226,304;0;94;2;99619
10226,432;0;94;2;99619
10226,560;0;94;2;99624
10226,688;0;94;2;99624
10226,816;0;94;2;99624
10226,944;0;95;2;99624
10227,072;0;95;2;99629
10227,200;0;95;2;99629
10227,328;0;95;2;99629
10227,456;0;95;2;99629
10227,584;0;95;2;99634
10227,712;0;95;2;99634
10227,840;0;95;2;99634
10227,968;0;96;2;99634
10228,096;0;96;2;99639
10228,224;0;96;2;99639
10228,352;0;96;2;99639
10228,480;0;96;2;99639
10228,608;0;96;2;99644
10228,736;0;96;2;99644
10228,864;0;96;2;99644
10228,992;0;97;2;99644
10229,120;0;97;2;99649
10229,248;0;97;2;99649
10229,376;0;97;2;99649
10229,504;0;97;2;99649
10229,632;0;97;2;99653
10229,760;0;97;2;99653
10229,888;0;97;2;99653
10230,016;0;98;2;99653
10230,144;0;98;2;99658
10230,272;0;98;2;99658
10230,400;0;98;2;99658
10230,528;0;98;2;99658
10230,656;0;98;2;99663
10230,784;0;98;2;99663
10230,912;0;98;2;99663
10231,040;0;99;2;99663
10231,168;0;99;2;99668
10231,296;0;99;2;99668
10231,424;0;99;2;99668
10231,552;0;99;2;99668
10231,680;0;99;2;99673
10231,808;0;99;2;99673
10231,936;0;99;2;99673
10232,064;0;100;2;99673
10232,192;0;100;2;99678
10232,320;0;100;2;99678
10232,448;0;100;2;99678
10232,576;0;100;2;99678
10232,704;0;100;2;99683
10232,832;0;100;2;99683
10232,960;0;100;2;99683
10233,088;0;101;2;99683
10233,216;0;101;2;99688
10233,344;0;101;2;99688
10233,472;0;101;2;99688
10233,600;0;101;2;99688
10233,728;0;101;2;99693
10233,856;0;101;2;99693
10233,984;0;101;2;99693
10234,112;0;102;2;99693
10234,240;0;102;2;99698
10234,368;0;102;2;99698
10234,496;0;102;2;99698
10234,624;0;102;2;99698
10234,752;0;102;2;99703
10234,880;0;102;2;99703
10235,008;0;102;2;99703
10235,136;0;103;2;99703
10235,264;0;103;2;99708
10235,392;0;103;2;99708
10235,520;0;103;2;99708
10235,648;0;103;2;99708
10235,776;0;103;2;99713
10235,904;0;103;2;99713
10236,032;0;103;2;99713
10236,160;0;104;2;99713
10236,288;0;104;2;99718
10236,416;0;104;2;99718
10236,544;0;104;2;99718
10236,672;0;104;2;99718
10236,800;0;104;2;99723
10236,928;0;104;2;99723
10237,056;0;104;2;99723
10237,184;0;105;2;99723
10237,312;0;105;2;99728
10237,440;0;105;2;99728
10237,568;0;105;2;99728
10237,696;0;105;2;99728
10237,824;0;105;2;99733
10237,952;0;105;2;99733
10238,080;0;105;2;99733
10238,208;0;106;2;99733
10238,336;0;106;2;99738
10238,464;0;106;2;99738
10238,592;0;106;2;99738
10238,720;0;106;2;99738
10238,848;0;106;2;99743
10238,976;0;106;2;99743
10239,104;0;106;2;99743
10239,232;0;107;2;99743
10239,360;0;107;2;99748
10239,488;0;107;2;99748
10239,616;0;107;2;99748
10239,744;0;107;2;99748
10239,872;0;107;2;99753
10240,000;0;107;2;99753
10240,128;0;107;2;99753
10240,256;0;108;2;99753
10240,384;0;108;2;99758
10240,512;0;108;2;99758
10240,640;0;108;2;99758
10240,768;0;108;2;99758
10240,896;0;108;2;99763
10241,024;0;108;2;99763
10241,152;0;108;2;99763
10241,280;0;109;2;99763
10241,408;0;109;2;99768
10241,536;0;109;2;99768
10241,664;0;109;2;99768
10241,792;0;109;2;99768
10241,920;0;109;2;99773
10242,048;0;109;2;99773
10242,176;0;109;2;99773
10242,304;0;110;2;99773
10242,432;0;110;2;99778
10242,560;0;110;2;99778
10242,688;0;110;2;99778
10242,816;0;110;2;99778
10242,944;0;110;2;99783
10243,072;0;110;2;99783
10243,200;0;110;2;99783
10243,328;0;111;2;99783
10243,456;0;111;2;99788
10243,584;0;111;2;99788
10243,712;0;111;2;99788
10243,840;0;111;2;99788
10243,968;0;111;2;99793
10244,096;0;111;2;99793
10244,224;0;111;2;99793
10244,352;0;112;2;99793
10244,480;0;112;2;99798
10244,608;0;112;2;99798
10244,736;0;112;2;99798
10244,864;0;112;2;99798
10244,992;0;112;2;99803
10245,120;0;112;2;99803
10245,248;0;112;2;99803
10245,376;0;113;2;99803
10245,504;0;113;2;99808
10245,632;0;113;2;99808
10245,760;0;113;2;99808
10245,888;0;113;2;99808
10246,016;0;113;2;99813
10246,144;0;113;2;99813
10246,272;0;113;2;99813
10246,400;0;114;2;99813
10246,528;0;114;2;99818
10246,656;0;114;2;99818
10246,784;0;114;2;99818
10246,912;0;114;2;99818
10247,040;0;114;2;99823
10247,168;0;114;2;99823
10247,296;0;114;2;99823
10247,424;0;115;2;99823
10247,552;0;115;2;99828
10247,680;0;115;2;99828
10247,808;0;115;2;99828
10247,936;0;115;2;99828
10248,064;0;115;2;99833
10248,192;0;115;2;99833
10248,320;0;115;2;99833
10248,448;0;116;2;99833
10248,576;0;116;2;99838
10248,704;0;116;2;99838
10248,832;0;116;2;99838
10248,960;0;116;2;99838
10249,088;0;116;2;99843
10249,216;0;116;2;99843
10249,344;0;116;2;99843
10249,472;0;117;2;99843
10249,600;0;117;2;99848
10249,728;0;117;2;99848
10249,856;0;117;2;99848
10249,984;0;117;2;99848
10250,112;0;117;2;99853
10250,240;0;117;2;99853
10250,368;0;117;2;99853
10250,496;0;118;2;99853
10250,624;0;118;2;99858
10250,752;0;118;2;99858
10250,880;0;118;2;99858
10251,008;0;118;2;99858
10251,136;0;118;2;99863
10251,264;0;118;2;99863
10251,392;0;118;2;99863
10251,520;0;119;2;99863
10251,648;0;119;2;99868
10251,776;0;119;2;99868
10251,904;0;119;2;99868
10252,032;0;119;2;99868
10252,160;0;119;2;99873
10252,288;0;119;2;99873
10252,416;0;119;2;99873
10252,544;0;120;2;99873
10252,672;0;120;2;99878
10252,800;0;120;2;99878
10252,928;0;120;2;99878
10253,056;0;120;2;99878
10253,184;0;120;2;99883
10253,312;0;120;2;99883
10253,440;0;120;2;99883
10253,568;0;121;2;99883
10253,696;0;121;2;99888
10253,824;0;121;2;99888
10253,952;0;121;2;99888
10254,080;0;121;2;99888
10254,208;0;121;2;99893
10254,336;0;121;2;99893
10254,464;0;121;2;99893
10254,592;0;122;2;99893
10254,720;0;122;2;99897
10254,848;0;122;2;99897
10254,976;0;122;2;99897
10255,104;0;122;2;99897
10255,232;0;122;2;99902
10255,360;0;122;2;99902
10255,488;0;122;2;99902
10255,616;0;123;2;99902
10255,744;0;123;2;99907
10255,872;0;123;2;99907
10256,000;0;123;2;99907
10256,128;0;123;2;99907
10256,256;0;123;2;99912
10256,384;0;123;2;99912
10256,512;0;123;2;99912
10256,640;0;124;2;99912
10256,768;0;124;2;99917
10256,896;0;124;2;99917
10257,024;0;124;2;99917
10257,152;0;124;2;99917
10257,280;0;124;2;99922
10257,408;0;124;2;99922
10257,536;0;124;2;99922
10257,664;0;125;2;99922
10257,792;0;125;2;99927
10257,920;0;125;2;99927
10258,048;0;125;2;99927
10258,176;0;125;2;99927
10258,304;0;125;2;99932
10258,432;0;125;2;99932
10258,560;0;125;2;99932
10258,688;0;126;2;99932
10258,816;0;126;2;99937
10258,944;0;126;2;99937
10259,072;0;126;2;99937
10259,200;0;126;2;99937
10259,328;0;126;2;99942
10259,456;0;126;2;99942
10259,584;0;126;2;99942
10259,712;0;127;2;99942
10259,840;0;127;2;99947
10259,968;0;127;2;99947
10260,096;0;127;2;99947
10260,224;0;127;2;99947
10260,352;0;127;2;99952
10260,480;0;127;2;99952
10260,608;0;127;2;99952
10260,736;0;128;2;99952
10260,864;0;128;2;99957
10260,992;0;128;2;99957
10261,120;0;128;2;99957
10261,248;0;128;2;99957
10261,376;0;128;2;99962
10261,504;0;128;2;99962
10261,632;0;128;2;99962
10261,760;0;129;2;99962
10261,888;0;129;2;99967
10262,016;0;129;2;99967
10262,144;0;129;2;99967
10262,272;0;129;2;99967
10262,400;0;129;2;99972
10262,528;0;129;2;99972
10262,656;0;129;2;99972
10262,784;0;130;2;99972
10262,912;0;130;2;99977
10263,040;0;130;2;99977
10263,168;0;130;2;99977
10263,296;0;130;2;99977
10263,424;0;130;2;99982
10263,552;0;130;2;99982
10263,680;0;130;2;99982
10263,808;0;131;2;99982
10263,936;0;131;2;99987
10264,064;0;131;2;99987
10264,192;0;131;2;99987
10264,320;0;131;2;99987
10264,448;0;131;2;99987
10264,576;0;131;2;99987
10264,704;0;131;2;99987
10264,832;0;132;2;99987
10264,960;0;132;2;99997
10265,088;0;132;2;99997
10265,216;0;132;2;99997
10265,344;0;132;2;99997
10265,472;0;132;2;100002
10265,600;0;132;2;100002
10265,728;0;132;2;100002
10265,856;0;133;2;100002
10265,984;0;133;2;100007
10266,112;0;133;2;100007
10266,240;0;133;2;100007
10266,368;0;133;2;100007
10266,496;0;133;2;100011
10266,624;0;133;2;100011
10266,752;0;133;2;100011
10266,880;0;134;2;100011
10267,008;0;134;2;100016
10267,136;0;134;2;100016
10267,264;0;134;2;100016
10267,392;0;134;2;100016
10267,520;0;134;2;100021
10267,648;0;134;2;100021
10267,776;0;134;2;100021
10267,904;0;135;2;100021
10268,032;0;135;2;100026
10268,160;0;135;2;100026
10268,288;0;135;2;100026
10268,416;0;135;2;100026
10268,544;0;135;2;100031
10268,672;0;135;2;100031
10268,800;0;135;2;100031
10268,928;0;136;2;100031
10269,056;0;136;2;100036
10269,184;0;136;2;100036
10269,312;0;136;2;100036
10269,440;0;136;2;100036
10269,568;0;136;2;100041
10269,696;0;136;2;100041
10269,824;0;136;2;100041
10269,952;0;137;2;100041
10270,080;0;137;2;100046
10270,208;0;137;2;100046
10270,336;0;137;2;100046
10270,464;0;137;2;100046
10270,592;0;137;2;100051
10270,720;0;137;2;100051
10270,848;0;137;2;100051
10270,976;0;138;2;100051
10271,104;0;138;2;100056
10271,232;0;138;2;100056
10271,360;0;138;2;100056
10271,488;0;138;2;100056
10271,616;0;138;2;100061
10271,744;0;138;2;100061
10271,872;0;138;2;100061
10272,000;0;139;2;100061
10272,128;0;139;2;100066
10272,256;0;139;2;100066
10272,384;0;139;2;100066
10272,512;0;139;2;100066
10272,640;0;139;2;100071
10272,768;0;139;2;100071
10272,896;0;139;2;100071
10273,024;0;140;2;100071
10273,152;0;140;2;100076
10273,280;0;140;2;100076
10273,408;0;140;2;100076
10273,536;0;140;2;100076
10273,664;0;140;2;100081
10273,792;0;140;2;100081
10273,920;0;140;2;100081
10274,048;0;141;2;100081
10274,176;0;141;2;100086
10274,304;0;141;2;100086
10274,432;0;141;2;100086
10274,560;0;141;2;100086
10274,688;0;141;2;100091
10274,816;0;141;2;100091
10274,944;0;141;2;100091
10275,072;0;142;2;100091
10275,200;0;142;2;100096
10275,328;0;142;2;100096
10275,456;0;142;2;100096
10275,584;0;142;2;100096
10275,712;0;142;2;100101
10275,840;0;142;2;100101
10275,968;0;142;2;100101
10276,096;0;143;2;100101
10276,224;0;143;2;100106
10276,352;0;143;2;100106
10276,480;0;143;2;100106
10276,608;0;143;2;100106
10276,736;0;143;2;100111
10276,864;0;143;2;100111
10276,992;0;143;2;100111
10277,120;0;144;2;100111
10277,248;0;144;2;100116
10277,376;0;144;2;100116
10277,504;0;144;2;100116
10277,632;0;144;2;100116
10277,760;0;144;2;100121
10277,888;0;144;2;100121
10278,016;0;144;2;100121
10278,144;0;145;2;100121
10278,272;0;145;2;100126
10278,400;0;145;2;100126
10278,528;0;145;2;100126
10278,656;0;145;2;100126
10278,784;0;145;2;100131
10278,912;0;145;2;100131
10279,040;0;145;2;100131
10279,168;0;146;2;100131
10279,296;0;146;2;100136
10279,424;0;146;2;100136
10279,552;0;146;2;100136
10279,680;0;146;2;100136
10279,808;0;146;2;100141
10279,936;0;146;2;100141
10280,064;0;146;2;100141
10280,192;0;147;2;100141
10280,320;0;147;2;100146
10280,448;0;147;2;100146
10280,576;0;147;2;100146
10280,704;0;147;2;100146
10280,832;0;147;2;100151
10280,960;0;147;2;100151
10281,088;0;147;2;100151
10281,216;0;148;2;100151
10281,344;0;148;2;100156
10281,472;0;148;2;100156
10281,600;0;148;2;100156
10281,728;0;148;2;100156
10281,856;0;148;2;100161
10281,984;0;148;2;100161
10282,112;0;148;2;100161
10282,240;0;149;2;100161
10282,368;0;149;2;100166
10282,496;0;149;2;100166
10282,624;0;149;2;100166
10282,752;0;149;2;100166
10282,880;0;149;2;100171
10283,008;0;149;2;100171
10283,136;0;149;2;100171
10283,264;0;150;2;100171
10283,392;0;150;2;100176
10283,520;0;150;2;100176
10283,648;0;150;2;100176
10283,776;0;150;2;100176
10283,904;0;150;2;100181
10284,032;0;150;2;100181
10284,160;0;150;2;100181
10284,288;0;151;2;100181
10284,416;0;151;2;100186
10284,544;0;151;2;100186
10284,672;0;151;2;100186
10284,800;0;151;2;100186
10284,928;0;151;2;100191
10285,056;0;151;2;100191
10285,184;0;151;2;100191
10285,312;0;152;2;100191
10285,440;0;152;2;100196
10285,568;0;152;2;100196
10285,696;0;152;2;100196
10285,824;0;152;2;100196
10285,952;0;152;2;100201
10286,080;0;152;2;100201
10286,208;0;152;2;100201
10286,336;0;153;2;100201
10286,464;0;153;2;100206
10286,592;0;153;2;100206
10286,720;0;153;2;100206
10286,848;0;153;2;100206
10286,976;0;153;2;100211
10287,104;0;153;2;100211
10287,232;0;153;2;100211
10287,360;0;154;2;100211
10287,488;0;154;2;100216
10287,616;0;154;2;100216
10287,744;0;154;2;100216
10287,872;0;154;2;100216
10288,000;0;154;2;100220
10288,128;0;154;2;100220
10288,256;0;154;2;100220
10288,384;0;155;2;100220
10288,512;0;155;2;100225
10288,640;0;155;2;100225
10288,768;0;155;2;100225
10288,896;0;155;2;100225
10289,024;0;155;2;100230
10289,152;0;155;2;100230
10289,280;0;155;2;100230
10289,408;0;156;2;100230
10289,536;0;156;2;100235
10289,664;0;156;2;100235
10289,792;0;156;2;100235
10289,920;0;156;2;100235
10290,048;0;156;2;100240
10290,176;0;156;2;100240
10290,304;0;156;2;100240
10290,432;0;157;2;100240
10290,560;0;157;2;100245
10290,688;0;157;2;100245
10290,816;0;157;2;100245
10290,944;0;157;2;100245
10291,072;0;157;2;100250
10291,200;0;157;2;100250
10291,328;0;157;2;100250
10291,456;0;158;2;100250
10291,584;0;158;2;100255
10291,712;0;158;2;100255
10291,840;0;158;2;100255
10291,968;0;158;2;100255
10292,096;0;158;2;100260
10292,224;0;158;2;100260
10292,352;0;158;2;100260
10292,480;0;159;2;100260
10292,608;0;159;2;100265
10292,736;0;159;2;100265
10292,864;0;159;2;100265
10292,992;0;159;2;100265
10293,120;0;159;2;100270
10293,248;0;159;2;100270
10293,376;0;159;2;100270
10293,504;0;160;2;100270
10293,632;0;160;2;100275
10293,760;0;160;2;100275
10293,888;0;160;2;100275
10294,016;0;160;2;100275
10294,144;0;160;2;100280
10294,272;0;160;2;100280
10294,400;0;160;2;100280
10294,528;0;161;2;100280
10294,656;0;161;2;100285
10294,784;0;161;2;100285
10294,912;0;161;2;100285
10295,040;0;161;2;100285
10295,168;0;161;2;100290
10295,296;0;161;2;100290
10295,424;0;161;2;100290
10295,552;0;162;2;100290
10295,680;0;162;2;100295
10295,808;0;162;2;100295
10295,936;0;162;2;100295
10296,064;0;162;2;100295
10296,192;0;162;2;100300
10296,320;0;162;2;100300
10296,448;0;162;2;100300
10296,576;0;163;2;100300
10296,704;0;163;2;100305
10296,832;0;163;2;100305
10296,960;0;163;2;100305
10297,088;0;163;2;100305
10297,216;0;163;2;100310
10297,344;0;163;2;100310
10297,472;0;163;2;100310
10297,600;0;164;2;100310
10297,728;0;164;2;100315
10297,856;0;164;2;100315
10297,984;0;164;2;100315
10298,112;0;164;2;100315
10298,240;0;164;2;100320
10298,368;0;164;2;100320
10298,496;0;164;2;100320
10298,624;0;165;2;100320
10298,752;0;165;2;100325
10298,880;0;165;2;100325
10299,008;0;165;2;100325
10299,136;0;165;2;100325
10299,264;0;165;2;100330
10299,392;0;165;2;100330
10299,520;0;165;2;100330
10299,648;0;166;2;100330
10299,776;0;166;2;100335
10299,904;0;166;2;100335
10300,032;0;166;2;100335
10300,160;0;166;2;100335
10300,288;0;166;2;100340
10300,416;0;166;2;100340
10300,544;0;166;2;100340
10300,672;0;167;2;100340
10300,800;0;167;2;100345
10300,928;0;167;2;100345
10301,056;0;167;2;100345
10301,184;0;167;2;100345
10301,312;0;167;2;100350
10301,440;0;167;2;100350
10301,568;0;167;2;100350
10301,696;0;168;2;100350
10301,824;0;168;2;100355
10301,952;0;168;2;100355
10302,080;0;168;2;100355
10302,208;0;168;2;100355
10302,336;0;168;2;100360
10302,464;0;168;2;100360
10302,592;0;168;2;100360
10302,720;0;169;2;100360
10302,848;0;169;2;100365
10302,976;0;169;2;100365
10303,104;0;169;2;100365
10303,232;0;169;2;100365
10303,360;0;169;2;100370
10303,488;0;169;2;100370
10303,616;0;169;2;100370
10303,744;0;170;2;100370
10303,872;0;170;2;100374
10304,000;0;170;2;100374
10304,128;0;170;2;100374
10304,256;0;170;2;100374
10304,384;0;170;2;100379
10304,512;0;170;2;100379
10304,640;0;170;2;100379
10304,768;0;171;2;100379
10304,896;0;171;2;100384
10305,024;0;171;2;100384
10305,152;0;171;2;100384
10305,280;0;171;2;100384
10305,408;0;171;2;100389
10305,536;0;171;2;100389
10305,664;0;171;2;100389
10305,792;0;172;2;100389
10305,920;0;172;2;100394
10306,048;0;172;2;100394
10306,176;0;172;2;100394
10306,304;0;172;2;100394
10306,432;0;172;2;100399
10306,560;0;172;2;100399
10306,688;0;172;2;100399
10306,816;0;173;2;100399
10306,944;0;173;2;100404
10307,072;0;173;2;100404
10307,200;0;173;2;100404
10307,328;0;173;2;100404
10307,456;0;173;2;100409
10307,584;0;173;2;100409
10307,712;0;173;2;100409
10307,840;0;174;2;100409
10307,968;0;174;2;100414
10308,096;0;174;2;100414
10308,224;0;174;2;100414
10308,352;0;174;2;100414
10308,480;0;174;2;100419
10308,608;0;174;2;100419
10308,736;0;174;2;100419
10308,864;0;175;2;100419
10308,992;0;175;2;100424
10309,120;0;175;2;100424
10309,248;0;175;2;100424
10309,376;0;175;2;100424
10309,504;0;175;2;100429
10309,632;0;175;2;100429
10309,760;0;175;2;100429
10309,888;0;176;2;100429
10310,016;0;176;2;100434
10310,144;0;176;2;100434
10310,272;0;176;2;100434
10310,400;0;176;2;100434
10310,528;0;176;2;100439
10310,656;0;176;2;100439
10310,784;0;176;2;100439
10310,912;0;177;2;100439
10311,040;0;177;2;100444
10311,168;0;177;2;100444
10311,296;0;177;2;100444
10311,424;0;177;2;100444
10311,552;0;177;2;100449
10311,680;0;177;2;100449
10311,808;0;177;2;100449
10311,936;0;178;2;100449
10312,064;0;178;2;100454
10312,192;0;178;2;100454
10312,320;0;178;2;100454
10312,448;0;178;2;100454
10312,576;0;178;2;100459
10312,704;0;178;2;100459
10312,832;0;178;2;100459
10312,960;0;179;2;100459
10313,088;0;179;2;100464
10313,216;0;179;2;100464
10313,344;0;179;2;100464
10313,472;0;179;2;100464
10313,600;0;179;2;100469
10313,728;0;179;2;100469
10313,856;0;179;2;100469
10313,984;0;180;2;100469
10314,112;0;180;2;100474
10314,240;0;180;2;100474
10314,368;0;180;2;100474
10314,496;0;180;2;100474
10314,624;0;180;2;100479
10314,752;0;180;2;100479
10314,880;0;180;2;100479
10315,008;0;181;2;100479
10315,136;0;181;2;100484
10315,264;0;181;2;100484
10315,392;0;181;2;100484
10315,520;0;181;2;100484
10315,648;0;181;2;100488
10315,776;0;181;2;100488
10315,904;0;181;2;100488
10316,032;0;182;2;100488
10316,160;0;182;2;100493
10316,288;0;182;2;100493
10316,416;0;182;2;100493
10316,544;0;182;2;100493
10316,672;0;182;2;100498
10316,800;0;182;2;100498
10316,928;0;182;2;100498
10317,056;0;183;2;100498
10317,184;0;183;2;100503
10317,312;0;183;2;100503
10317,440;0;183;2;100503
10317,568;0;183;2;100503
10317,696;0;183;2;100508
10317,824;0;183;2;100508
10317,952;0;183;2;100508
10318,080;0;184;2;100508
10318,208;0;184;2;100513
10318,336;0;184;2;100513
10318,464;0;184;2;100513
10318,592;0;184;2;100513
10318,720;0;184;2;100518
10318,848;0;184;2;100518
10318,976;0;184;2;100518
10319,104;0;185;2;100518
10319,232;0;185;2;100523
10319,360;0;185;2;100523
10319,488;0;185;2;100523
10319,616;0;185;2;100523
10319,744;0;185;2;100528
10319,872;0;185;2;100528
10320,000;0;185;2;100528
10320,128;0;186;2;100528
10320,256;0;186;2;100533
10320,384;0;186;2;100533
10320,512;0;186;2;100533
10320,640;0;186;2;100533
10320,768;0;186;2;100538
10320,896;0;186;2;100538
10321,024;0;186;2;100538
10321,152;0;187;2;100538
10321,280;0;187;2;100543
10321,408;0;187;2;100543
10321,536;0;187;2;100543
10321,664;0;187;2;100543
10321,792;0;187;2;100548
10321,920;0;187;2;100548
10322,048;0;187;2;100548
10322,176;0;188;2;100548
10322,304;0;188;2;100553
10322,432;0;188;2;100553
10322,560;0;188;2;100553
10322,688;0;188;2;100553
10322,816;0;188;2;100558
10322,944;0;188;2;100558
10323,072;0;188;2;100558
10323,200;0;189;2;100558
10323,328;0;189;2;100563
10323,456;0;189;2;100563
10323,584;0;189;2;100563
10323,712;0;189;2;100563
10323,840;0;189;2;100568
10323,968;0;189;2;100568
10324,096;0;189;2;100568
10324,224;0;190;2;100568
10324,352;0;190;2;100573
10324,480;0;190;2;100573
